"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"CG16852",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16853",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG9263",0,0,0,0,1,0,0,0,"HP1","HP1"
"B4",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"kuz",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44973",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9254",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"mir-2489",0.685,0,0,0,0,0,0,0.315,"Enhancers","Enhancers"
"lncRNA:CR43410",0.665714,0,0,0,0,0,0,0.334286,"Enhancers","Enhancers"
"ics",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44726",0,0,0,1,0,0,0,0,"H1","H1"
"CG18507",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gpo3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"DIP-kappa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9014",0,0,0,0,0,0,0.082857,0.917143,"Low_signal","Low_signal"
"nur",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44846",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"TM9SF4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-1002",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-968",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45913",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43376",0,0.4925,0.5075,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR31845",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9008",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"p38b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Eato",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16890",0,0,0,0,0,0.197143,0,0.802857,"Low_signal","Low_signal"
"asRNA:CR44847",0,0.461429,0,0,0,0.538571,0,0,"Open_promoters","Open_promoters"
"CG16863",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sec71",0,0,0.4475,0,0,0,0,0.5525,"Low_signal","Gene_body_2"
"CAH1",0.685,0,0,0,0,0,0.315,0,"Enhancers","Enhancers"
"CG16865",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Adat1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG16888",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sos",0,0,0,0,0,0.29,0,0.71,"Low_signal","Open_promoters"
"b",0,0.88,0,0,0,0,0,0.12,"Gene_body_1","Gene_body_1"
"PolG1",0,0,0,0,0,0.142857,0,0.857143,"Low_signal","Low_signal"
"Orc5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Arpc1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GatC",0,0,0,0,0,0.564286,0,0.435714,"Open_promoters","Open_promoters"
"PolG2",0,0,0,0,0,0.564286,0,0.435714,"Open_promoters","Open_promoters"
"Polr2C",0,0,0,0,0,0.6575,0,0.3425,"Open_promoters","Open_promoters"
"mRpS23",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CenG1A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG33307",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33306",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8997",0.678571,0,0,0.321429,0,0,0,0,"Enhancers","Enhancers"
"CG7916",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG7953",0.8125,0,0,0,0,0,0,0.1875,"Enhancers","Enhancers"
"CG7968",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44848",0.157143,0,0,0,0,0,0,0.842857,"Low_signal","Low_signal"
"Smg5",0.23,0,0,0,0,0,0,0.77,"Low_signal","Low_signal"
"Ance",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Ance-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Acyp",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ance-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vajk1",0,0,0,0.352857,0,0,0,0.647143,"Low_signal","H1"
"CG42711",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vajk2",0.725714,0,0,0,0,0,0,0.274286,"Enhancers","Enhancers"
"Vajk3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimA",0,0,0,1,0,0,0,0,"H1","H1"
"NimB1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimB2",0,0,0,0.402857,0,0,0,0.597143,"Low_signal","H1"
"NimB3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimB4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimB5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"He",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimC1",0,0.384286,0,0.615714,0,0,0,0,"H1","H1"
"Cyp28a5",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"NimC2",0,0,0.435,0,0,0,0,0.565,"Low_signal","Gene_body_2"
"rk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42692",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gln-CTG-4-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"bgm",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44849",0,0,0,1,0,0,0,0,"H1","H1"
"NimC3",0,0,0,0.274286,0,0,0,0.725714,"Low_signal","H1"
"lncRNA:CR45352",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR31840",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"hll",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG18095",0.801429,0,0,0,0,0,0,0.198571,"Enhancers","Enhancers"
"lncRNA:CR45284",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nAChRalpha5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimC4",0,0,0,1,0,0,0,0,"H1","H1"
"CG46301",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG15293",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG31769",0,0,0,0,0,0,0.801429,0.198571,"Pc","Pc"
"CG43332",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43333",0.734286,0,0,0,0,0,0,0.265714,"Enhancers","Enhancers"
"Dyrk2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44727",0,0,0,0,0,0.615,0,0.385,"Open_promoters","Open_promoters"
"lncRNA:CR44728",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44216",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"wb",0.5675,0,0,0,0,0,0,0.4325,"Enhancers","Enhancers"
"lncRNA:CR44729",0,0,0,0.065714,0,0,0,0.934286,"Low_signal","Low_signal"
"CG32971",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43639",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR43640",0,0,0,1,0,0,0,0,"H1","H1"
"ms(2)34Fe",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33090",0,0,0,0,0.355,0.645,0,0,"Open_promoters","Open_promoters"
"CG15286",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Send2",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"mTTF",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44850",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"l(2)34Fc",0,0.875714,0,0,0,0,0,0.124286,"Gene_body_1","Gene_body_1"
"CG43052",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Rab14",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"l(2)34Fd",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44851",0.174286,0,0,0,0,0,0,0.825714,"Low_signal","Low_signal"
"Pgant35A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR43463",0,0,0.71,0,0,0,0,0.29,"Gene_body_2","Gene_body_2"
"spel1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ppk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"elB",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44733",0,0,0,0,0,0,1,0,"Pc","Pc"
"Pburs",0,0,0,0,0,0,0.384286,0.615714,"Low_signal","Pc"
"Cpr35B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44732",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR45726",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15283",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44730",0.5325,0,0,0,0,0,0,0.4675,"Enhancers","Enhancers"
"lncRNA:CR44731",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"noc",0,0,0,0,0,0.8975,0,0.1025,"Open_promoters","Open_promoters"
"tRNA:Pro-AGG-1-1",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45303",0,0,0,0,0,0,0.308571,0.691429,"Low_signal","Pc"
"lncRNA:CR45693",0.547143,0,0,0,0,0,0,0.452857,"Enhancers","Enhancers"
"tRNA:Gly-GCC-1-4",0.2725,0,0,0,0,0,0,0.7275,"Low_signal","Enhancers"
"tRNA:Gly-GCC-1-5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gly-GCC-1-6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33648",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gly-GCC-1-7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gly-GCC-2-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44852",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG4218",0,0,0,0,0.701429,0,0,0.298571,"HP1","HP1"
"lncRNA:CR44853",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44854",0,0,0,0,0,0,0.068571,0.931429,"Low_signal","Low_signal"
"lncRNA:CR44855",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG3473",0.391429,0,0,0,0,0,0,0.608571,"Low_signal","Enhancers"
"lncRNA:CR44856",0,0,0,0.5675,0,0,0,0.4325,"H1","H1"
"CG42680",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Pro-AGG-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Pro-AGG-1-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Pro-AGG-1-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43411",0,0,0,0.105,0,0,0,0.895,"Low_signal","Low_signal"
"Adh",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Adhr",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"osp",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15282",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34165",0,0,0,0.125,0,0,0,0.875,"Low_signal","Low_signal"
"CG42685",0,0,0,0.032857,0,0,0,0.967143,"Low_signal","Low_signal"
"lncRNA:CR44857",0.274286,0,0,0,0,0,0,0.725714,"Low_signal","Enhancers"
"CG31835",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31775",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42585",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42586",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34166",0.9825,0,0,0,0,0,0,0.0175,"Enhancers","Enhancers"
"CG42681",0,0,0,0.3025,0,0,0,0.6975,"Low_signal","H1"
"CG42587",0,0,0,0.842857,0,0,0,0.157143,"H1","H1"
"lncRNA:CR46411",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR45458",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4691",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44858",0,0,0,0.68,0,0,0,0.32,"H1","H1"
"CSN1a",0,0,0,1,0,0,0,0,"H1","H1"
"CG4701",0,0,0,0.02,0,0,0,0.98,"Low_signal","Low_signal"
"CG4650",0,0,0,0.741429,0,0,0,0.258571,"H1","H1"
"CR15280",0,0,0,1,0,0,0,0,"H1","H1"
"CG18636",0,0,0,0.288571,0,0,0,0.711429,"Low_signal","H1"
"CG18420",0,0,0,0.225714,0,0,0,0.774286,"Low_signal","Low_signal"
"CG33308",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33309",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43805",0,0,0,1,0,0,0,0,"H1","H1"
"CG42682",0,0,0,1,0,0,0,0,"H1","H1"
"CG15279",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4480",0.031429,0,0,0,0,0,0,0.968571,"Low_signal","Low_signal"
"CG15278",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45727",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ProtA",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ProtB",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45302",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3491",0.275,0,0,0,0,0,0,0.725,"Low_signal","Enhancers"
"side-II",0.571429,0,0,0,0,0,0,0.428571,"Enhancers","Enhancers"
"lncRNA:CR45331",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mol",0,0,0,1,0,0,0,0,"H1","H1"
"DCTN5-p25",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Ankrd49",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"NC2beta",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"THG",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Rnmt",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR43856",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"GABA-B-R1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG33310",0,0.295,0.705,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG31832",0,0.357143,0,0,0,0,0,0.642857,"Low_signal","Gene_body_1"
"yellow-c",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CIAPIN1",0,0,0,0,0,0.087143,0,0.912857,"Low_signal","Low_signal"
"Su(H)",0,0,0,0,0,0.72,0,0.28,"Open_promoters","Open_promoters"
"ck",0,0,0.231429,0,0,0,0,0.768571,"Low_signal","Low_signal"
"CG33679",0,0,0.5075,0,0,0,0,0.4925,"Gene_body_2","Gene_body_2"
"TfIIS",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"solo",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"vas",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"vig",0,0,0,0.12,0,0,0,0.88,"Low_signal","Low_signal"
"CG15270",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG15269",0,0,0,0,0,0,1,0,"Pc","Pc"
"stc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43853",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR44706",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR43854",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"tRNA:Leu-TAA-3-1",0,0,0,0.841429,0,0,0,0.158571,"H1","H1"
"lncRNA:CR44771",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44770",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4168",0.428571,0,0,0,0,0,0.201429,0.37,"Enhancers","Enhancers"
"Sfp35C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43357",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44196",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43230",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ZnT35C",0,0,0,0.408571,0,0,0,0.591429,"Low_signal","H1"
"dao",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PolD3",0,0,0,0,0,0.862857,0,0.137143,"Open_promoters","Open_promoters"
"Uxt",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"yuri",0,0,0.845714,0,0,0,0,0.154286,"Gene_body_2","Gene_body_2"
"Cul3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"UK114",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR43682",0,0,0,0.0075,0,0,0,0.9925,"Low_signal","Low_signal"
"lncRNA:CR45349",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15263",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15260",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ms(2)35Ci",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43764",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15262",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nht",0,0,0,1,0,0,0,0,"H1","H1"
"esg",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG15258",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44859",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR45373",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46408",0,0,0,0,0,0,0.417143,0.582857,"Low_signal","Pc"
"lncRNA:CR44860",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45374",0,0,0,0.71,0,0,0.29,0,"H1","H1"
"CG44869",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"wor",0.114286,0,0,0,0,0.457143,0,0.428571,"Open_promoters","Open_promoters"
"CG4161",0.4775,0,0,0,0,0,0,0.5225,"Low_signal","Enhancers"
"lncRNA:CR44861",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44862",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44863",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45353",0.324286,0,0,0,0,0,0,0.675714,"Low_signal","Enhancers"
"sna",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Tim17b2",0.1775,0,0,0,0,0,0,0.8225,"Low_signal","Low_signal"
"lncRNA:CR45293",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lace",0,0,0,0,0,0.8175,0,0.1825,"Open_promoters","Open_promoters"
"lncRNA:CR44864",0.532857,0,0,0,0,0,0,0.467143,"Enhancers","Enhancers"
"lncRNA:CR43761",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Skadu",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45728",0.1725,0,0,0,0,0,0,0.8275,"Low_signal","Low_signal"
"CG15256",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"kek3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44865",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15255",0,0,0,0.687143,0,0,0,0.312857,"H1","H1"
"Semp1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15254",0,0,0,1,0,0,0,0,"H1","H1"
"CG15253",0,0,0,0.498571,0,0,0,0.501429,"Low_signal","H1"
"CG11865",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or35a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG7631",0,0,0,1,0,0,0,0,"H1","H1"
"CG18480",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44141",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18477",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18478",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43923",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44140",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31780",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31827",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43924",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"stol",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44974",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"asRNA:CR44866",0.5025,0,0,0,0,0,0,0.4975,"Enhancers","Enhancers"
"CycE",0.785714,0,0,0,0,0,0,0.214286,"Enhancers","Enhancers"
"ND-B17",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snRNA:U5:35D",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Mtr4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gli",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3793",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"wek",0,0,0.355714,0,0,0.644286,0,0,"Open_promoters","Open_promoters"
"Ku80",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31826",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43760",0.931429,0,0,0,0,0,0,0.068571,"Enhancers","Enhancers"
"t-Grip91",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44602",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42876",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44601",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18518",0,0,0,0.488571,0,0,0,0.511429,"Low_signal","H1"
"CR31822",0,0,0,0.937143,0,0,0,0.062857,"H1","H1"
"lncRNA:CR45694",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43763",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG13243",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tektin-A",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR42791",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42792",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG7653",0.651429,0,0,0,0,0,0,0.348571,"Enhancers","Enhancers"
"CG44475",0.271429,0,0,0,0,0,0,0.728571,"Low_signal","Enhancers"
"CR31824",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tep1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31735",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31823",0,0,0,1,0,0,0,0,"H1","H1"
"CG31821",0,0,0,0,0.7,0,0,0.3,"HP1","HP1"
"lncRNA:CR44867",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44868",0.895,0,0,0,0,0,0,0.105,"Enhancers","Enhancers"
"CG13244",0,0,0,1,0,0,0,0,"H1","H1"
"CG4793",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12448",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18063",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43803",0,0,0,0,0,0.8575,0,0.1425,"Open_promoters","Open_promoters"
"beat-Ib",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG10839",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43412",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"beat-Ic",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43825",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34167",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG13245",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG43816",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR43826",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44844",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG31820",0.398571,0,0,0,0,0.601429,0,0,"Open_promoters","Open_promoters"
"BicC",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG45084",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"beat-Ia",0,0,0,0,0,0.9125,0,0.0875,"Open_promoters","Open_promoters"
"lncRNA:CR44870",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4891",0.0075,0,0,0,0,0,0,0.9925,"Low_signal","Low_signal"
"CG4892",0,0,0,0.52,0,0,0,0.48,"H1","H1"
"CG34168",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44871",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ca-alpha1D",0,0,0,0,0.3275,0,0,0.6725,"Low_signal","HP1"
"asRNA:CR43806",0,0.857143,0,0,0,0,0,0.142857,"Gene_body_1","Gene_body_1"
"lncRNA:CR44734",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44735",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44736",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31819",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43840",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ca-Ma2d",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42818",0,0,0,0,0.0975,0,0,0.9025,"Low_signal","Low_signal"
"CG46309",0.445714,0,0,0,0,0,0,0.554286,"Low_signal","Enhancers"
"EndoGI",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"PRL-1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"twe",0,0,0,0,0,0.395714,0,0.604286,"Low_signal","Open_promoters"
"CG4935",0,0,0,0,0,0.3525,0,0.6475,"Low_signal","Open_promoters"
"crp",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"pkaap",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17329",0,0.46,0,0,0,0,0,0.54,"Low_signal","Gene_body_1"
"CG13258",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"lncRNA:CR44899",0,0.541429,0,0.458571,0,0,0,0,"Gene_body_1","Gene_body_1"
"Cyp303a1",0,0.0425,0,0.9575,0,0,0,0,"H1","H1"
"CG17328",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"heix",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GMF",0,0,0,0,0,0.208571,0,0.791429,"Low_signal","Low_signal"
"c(2)M",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Syx5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5861",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"cni",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
